langCode|##|question|##|comments|##|name1|##|name2|##|name3|##|bottomText|##|order
DE_2|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Gestaltet sich der Umgang mit psychosozialen Risiken in Ihrem Betrieb aus einem oder mehreren der folgenden Gründe schwieriger als mit anderen Gesundheitsrisiken? Widerwillen, offen über diese Probleme zu sprechen  <br>1 Ja  <br>2 Nein  <br>9 Keine Antwort  <br> <br>Frage an Betriebe, die angeben, dass der Umgang mit psychosozialen Risiken im Vergleich zu anderen Risiken schwieriger ist.</p>|##|112
DE_3|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Was sind die grössten Hindernisse beim Umgang mit psychosozialen Risiken in Ihrem Betrieb? Fehlende Bereitschaft, offen über diese Probleme zu sprechen  <br>1 Ja  <br>2 Nein  <br>9 Keine Antwort  <br> <br>Frage an Betriebe, die angeben, dass der Umgang mit psychosozialen Risiken im Vergleich zu anderen Risiken schwieriger ist.</p>|##|112
EL|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Ποια είναι τα κύρια εμπόδια για την αντιμετώπιση των ψυχοκοινωνικών κινδύνων στον χώρο εργασίας σας; Δισταγμός για ανοιχτό διάλογο σχετικά με αυτά τα θέματα  <br>1 Ναι  <br>2 Όχι  <br>9 Καμία απάντηση  <br> <br>Ερώτηση προς τις επιχειρήσεις που αναφέρουν ότι οι ψυχοκοινωνικοί κίνδυνοι είναι πιο δύσκολο να αντιμετωπιστούν σε σχέση με άλλους κινδύνους.</p>|##|112
EL_1|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Ποια είναι τα κύρια εμπόδια για την αντιμετώπιση των ψυχολογικών κινδύνων στον χώρο εργασίας σας; Δισταγμός για ανοιχτό διάλογο σχετικά με αυτά τα θέματα  <br>1 Ναι  <br>2 Όχι  <br>9 Καμία απάντηση  <br> <br>Ερώτηση προς τις επιχειρήσεις που αναφέρουν ότι οι ψυχοκοινωνικοί κίνδυνοι είναι πιο δύσκολο να αντιμετωπιστούν σε σχέση με άλλους κινδύνους.</p>|##|112
EN|##|E3Q308_4|##|only bottom text changed|##|Reluctance to talk openly about these issues|##|Reluctance to talk openly about these issues|##|Reluctance to talk openly about these issues|##|<p id="questionNoteP">What are the main obstacles to dealing with psychosocial risks in your establishment? Reluctance to talk openly about these issues</p><p>1 Yes  <br>2 No  <br>9 No answer  <br>  <br>Question asked to those establishments that report that psychosocial risks are more difficult to address than other risks.</p>|##|112
EN_1|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>What are the main obstacles to dealing with  psychosocial risks in your workplace? Reluctance to talk openly about these issues  <br>1 Yes  <br>2 No  <br>9 No answer  <br> <br>Question asked to those establishments that report that psychosocial risks are more difficult to address than other risks.</p>|##|112
EN_2|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>What are the main obstacles to dealing with psychosocial risks in your establishment? Reluctance to talk openly about these issues  <br>1 Yes  <br>2 No  <br>9 No answer  <br> <br>Question asked to those establishments that report that psychosocial risks are more difficult to address than other risks.</p>|##|112
ES|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>¿Cuáles son los principales obstáculos para tratar los riesgos psicosociales en su centro de trabajo? Reticencia a hablar abiertamente de estos temas  <br>1 Sí  <br>2 No  <br>9 No contesta  <br> <br>Pregunta realizada a las empresas que indican que los riegos psicosociales son más difíciles de afrontar que otros riesgos.</p>|##|112
ET|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Millised on teie asutuses peamised takistused psühhosotsiaalsete riskidega tegelemisel? Soovimatus neist probleemidest avameelselt rääkida  <br>1 Jah  <br> 2 Ei   <br> 9 Ei vasta<br><br>Küsimus asutustele, kes teatavad, et psühhosotsiaalsete riskitegurite käsitlemine on raskem kui muude riskide korral.</p>|##|112
FI|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Mitkä ovat suurimmat esteet psykosiaalisten riskien käsittelylle toimipaikassanne?  Haluttomuus keskustella kyseisistä ongelmista avoimesti  <br>1 Kyllä   <br> 2 Ei  <br> 9 Ei vastausta<br><br>Kysymys on esitetty toimipaikoille, jotka ovat ilmoittaneet, että psykososiaalisten riskien käsitteleminen on vaikeampaa kuin muiden riskien käsitteleminen.</p>|##|112
FR|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Quels sont les principaux obstacles à la gestion des risques psychosociaux dans votre établissement ? La réticence à parler ouvertement de ces problèmes  <br>1 Oui  <br> 2 Non  <br> 9 Pas de réponse<br><br>Question posée aux établissements indiquant que les risques psychosociaux sont plus difficiles à gérer que d’autres risques.</p>|##|112
FR_1|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Quels sont les principaux obstacles à la gestion des risques psychosociaux dans votre établissement ? La réticence à parler ouvertement de ces problèmes  <br>1 Oui  <br> 2 Non  <br> 9 Pas de réponse<br><br>Question posée aux établissements indiquant que les risques psychosociaux sont plus difficiles à gérer que d’autres risques.</p>|##|112
FR_2|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Quels sont les principaux obstacles à la gestion des risques psychosociaux dans votre établissement ? La réticence à parler ouvertement de ces problèmes  <br>1 Oui  <br> 2 Non  <br> 9 Pas de réponse<br><br>Question posée aux établissements indiquant que les risques psychosociaux sont plus difficiles à gérer que d’autres risques.</p>|##|112
FR_3|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Quels sont les principaux obstacles à la gestion des risques psychosociaux dans votre établissement ? La réticence à parler ouvertement de ces problèmes  <br>1 Oui  <br> 2 Non  <br> 9 Pas de réponse<br><br>Question posée aux établissements indiquant que les risques psychosociaux sont plus difficiles à gérer que d’autres risques.</p>|##|112
HR|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Što su glavne prepreke za rješavanje psihosocijalnih rizika u vašoj poslovnoj jedinici? Nespremnost za otvoreni razgovor o ovim problemima   <br>1 Da  <br> 2 Ne  <br> 9 Nema odgovora<br><br>Pitanje se postavlja poslovnim jedinicama koje su navele da je psihosocijalne rizike teže riješiti nego druge rizike.</p>|##|112
HU|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Mik a fő akadályai annak, hogy a pszicho-szociális kockázatokkal foglalkozzanak a létesítményüknél? Vonakodás ezeknek a problémáknak a nyílt megbeszélésétől  <br>1 Igen   <br> 2 Nem  <br> 9 Nincs válasz<br><br>Kérdések azoknak a létesítményeknek, amelyek arról számoltak be, hogy a pszichoszociális kockázatokat nehezebb kezelni, mint más kockázatokat.</p>|##|112
IS|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Hverjar eru helstu hindranir þess að takast á við sálfélagslega áhættu á starfsstöð þinni? Tregða til að tala opinskátt um þessi mál  <br>1 Já  <br> 2 Nei  <br> 9 Ekkert svar<br><br>Spurning til þeirra fyrirtækja sem segja að erfiðara sé að taka á sálfélagslegri áhættu en á öðrum áhættum.</p>|##|112
IT|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Nella sua sede, quali sono gli ostacoli principali nella gestione dei rischi psicosociali? Riluttanza a parlare apertamente di questi problemi  <br>1 Sì  <br> 2 No  <br> 9 Non risponde<br><br>Domanda rivolta alle imprese che riferiscono di considerare i rischi psicosociali più difficili da affrontare rispetto ad altri rischi.</p>|##|112
IT_1|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Nella sua sede, quali sono gli ostacoli principali nella gestione dei rischi psicosociali? Riluttanza a parlare apertamente di questi problemi  <br>1 Sì  <br> 2 No  <br> 9 Non risponde<br><br>Domanda rivolta alle imprese che riferiscono di considerare i rischi psicosociali più difficili da affrontare rispetto ad altri rischi.</p>|##|112
LT|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Kokių pagrindinių kliūčių kyla Jūsų darbovietėje sprendžiant psichosocialinės rizikos problemas? Nenoras atvirai kalbėti apie šias problemas  <br>1 Taip  <br> 2 Ne  <br> 9 Neatsakė<br><br>Klausimas, užduotas darbovietėms, kurios pranešė, kad su psichosocialine rizika susijusias problemas spręsti sunkiau nei susijusias su kita rizika.</p>|##|112
LU|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Wat sinn déi gréissten Hindernisser vun der Gestioun vu psychosoziale Risiken an Ärem Betrib? Mangel u Bereetschaft, riicht eraus iwwer dës Problemer ze schwätzen  <br>1 Jo  <br> 2 Neen  <br> 9 Keng Äntwert<br><br>Fro un déi Betriber, déi uginn, dass psychosozial Risike méi schwéier ze affrontéiere si wéi aner Risiken.</p>|##|112
LV|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Kādi ir galvenie šķēršļi tam, lai cīnītos ar psihosociāliem riskiem jūsu uzņēmumā (iestādē)/ uzņēmuma (iestādes) vienībā? Nevēlēšanās atklāti runāt par šiem jautājumiem  <br>1 Jā  <br> 2 Nē  <br> 9 Nav atbildes<br><br>Jautājums, kas uzdots tām iestādēm, kuras ziņo, ka psihosociālos riskus ir grūtāk novērst nekā citus riskus.</p>|##|112
MK|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Кои се главните пречки во справувањето со психосоцијалните ризици во вашиот субјект? Одбегнување отворен разговор за овие прашања  <br>1 Да  <br> 2 Не  <br> 9 Нема одговор<br><br>Прашање што им се поставува на оние деловни единици што известуваат дека психо-социјалните ризици потешко се решаваат од другите ризици.</p>|##|112
MT|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>X'inhuma l-ostakoli prinċipali biex jiġu indirizzati r-riskji psikosoċjali fl-istabbiliment tiegħek? Nuqqas ta'  interess li wieħed jitkellem fil-miftuħ dwar dawn il-kwistjonijiet  <br>1 Iva  <br> 2 Le  <br> 9 Mingħajr tweġiba<br><br>Mistoqsija lil dawk l-istabbilimenti li jirrapportaw li r-riskji psikosoċjali huma iktar diffiċli biex jiġu indirizzati minn riskji oħra.</p>|##|112
NL|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Wat zijn in uw vestiging de voornaamste obstakels bij het omgaan met psychosociale risico's ? Tegenzin om openlijk over deze onderwerpen te praten  <br>1 Ja  <br> 2 Nee  <br> 9 Geen antwoord<br><br>Vraag gericht aan vestigingen die melden dat psychosociale risico's moeilijker aan te pakken zijn dan andere risico's.</p>|##|112
NL_1|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Wat zijn in uw vestiging de voornaamste obstakels bij het omgaan met psychosociale risico's ? Tegenzin om openlijk over deze onderwerpen te praten  <br>1 Ja  <br> 2 Nee  <br> 9 Geen antwoord<br><br>Vraag gericht aan vestigingen die melden dat psychosociale risico's moeilijker aan te pakken zijn dan andere risico's.</p>|##|112
NO|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Hva er de viktigste hindringene for å håndtere psykososiale risikoer på arbeidsplassen din? Motvilje mot å snakke åpent om slike problemer  <br>1 Ja  <br> 2 Nei  <br> 9 Intet svar<br><br>Spørsmål stilt til organisasjoner som oppgir at psykososiale risikoer er vanskeligere å ta opp enn andre risikoer.</p>|##|112
PL|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Jakie są główne przeszkody w radzeniu sobie z ryzykiem psychospołecznym w Pana/Pani zakładzie? Niechęć do mówienia otwarcie o tych zagadnieniach  <br>1 Tak  <br> 2 Nie  <br> 9 Brak odpowiedzi<br><br>Pytanie zadawane w zakładach, w których odnotowano, że radzenie sobie z zagrożeniami psychospołecznymi jest trudniejsze, niż przeciwdziałanie innym zagrożeniom.</p>|##|112
PT|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Quais são os principais obstáculos a lidar com os riscos psicossociais no seu estabelecimento? Relutância em falar abertamente sobre estes assuntos  <br>1 Sim  <br> 2 Não  <br> 9 Não responde<br><br>Pergunta colocada aos estabelecimentos que referem que os riscos psicossociais são mais difíceis de gerir do que outros riscos.</p>|##|112
RO|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Care sunt obstacolele principale în abordarea riscurilor psihosociale în instituția dvs? Reticenţa de a discuta deschis despre aceste probleme  <br>1 Da  <br> 2 Nu  <br> 9 Niciun răspuns<br><br>Întrebare adresată instituțiilor care raportează o dificultate mai mare de abordare a riscurilor psihosociale decât a altor riscuri.</p>|##|112
RU_1|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Каковы основные препятствия на пути к снижению психосоциальных рисков в вашем учреждении/ предприятии/ филиале? Нежелание открыто говорить об этих проблемах  <br>1 Да  <br> 2 Нет  <br> 9 Нет ответа<br>   <br>Вопрос, задаваемый учреждениям, сообщившим о наличии психосоциальных факторов риска, которые труднее преодолеваемы чем другие факторы риска.</p>|##|112
RU_2|##|E3Q308_4|##|only bottom text changed|##||##||##||##|<p>Каковы основные препятствия, чтобы справиться с психосоциальными рисками в вашем учреждении/ предприятии? Нежелание открыто говорить об этих проблемах  <br>1 Да  <br> 2 Нет  <br> 9 Нет ответа<br>   <br>Вопрос, задаваемый учреждениям, сообщившим о наличии психосоциальных факторов риска, которые труднее преодолеваемы чем другие факторы риска.</p>|##|112
